distance,duration
2395.97,4.83
2395.97,3.83
11246.41,14.17
11246.41,14.17
2089.63,3.75
2089.63,3.75
2089.63,3.92
2089.63,3.92
2381.23,4.08
2381.23,4.25
2381.23,4.17
2381.23,4.17
1985.2,3.92
1985.2,3.83
1985.2,3.58
1985.2,3.67
1985.2,3.5
1985.2,3.58
1985.2,3.92
1985.2,3.83
2765.73,3.83
2765.73,3.83
3921.26,5.0
3349.37,5.33
3349.37,5.67
3349.37,6.0
3349.37,5.33
3349.37,6.0
3337.46,4.42
4291.04,5.75
2152.89,3.83
4176.42,6.42
4176.42,6.42
2330.29,4.08
2330.29,4.08
2330.29,4.42
2330.29,3.8
2499.74,4.25
1671.42,3.33
1671.42,3.33
1671.42,3.33
1671.42,3.5
1774.14,3.33
1493.94,2.75
1493.94,2.83
3444.7,5.92
3444.7,5.5
1653.99,3.33
1653.99,3.08
1653.99,3.08
1835.33,3.67
1835.33,3.58
1835.33,3.5
1817.94,3.42
1817.94,3.58
1817.94,3.42
2595.12,4.92
2595.12,5.0
1728.92,2.83
1947.33,3.75
1947.33,4.0
2022.24,3.83
958.53,1.75
958.53,1.75
958.53,1.75
958.53,1.53
1094.54,2.0
2149.14,4.25
2149.14,4.17
965.11,1.75
965.11,1.48
1201.11,1.65
1117.69,2.5
2848.14,3.85
703.07,1.5
2071.68,3.75
2044.43,3.08
2044.43,3.0
2044.43,3.25
2044.43,3.0
2044.43,3.08
1362.68,2.33
1362.68,2.33
1330.09,2.33
1330.09,2.17
2383.99,3.5
2035.52,2.83
2035.52,2.92
2035.52,3.33
2035.52,2.83
2035.52,3.17
1240.61,2.5
1048.43,2.17
717.11,1.5
748.64,1.5
194.07,0.83
194.07,0.83
809.82,1.83
2023.31,3.08
2023.31,2.92
2023.31,3.17
1717.27,2.67
1717.27,2.67
1110.55,2.17
9591.68,10.42
9591.68,10.67
9264.68,14.67
12078.77,14.0
9365.03,15.33
9012.39,14.92
9442.51,15.58
9442.51,14.75
9785.69,15.25
9621.49,14.67
8890.11,10.67
8968.05,14.5
8968.05,14.17
9607.49,14.83
9783.6,15.83
6555.41,9.92
6555.41,9.92
1300.1,2.5
1300.1,2.17
1300.1,2.25
1300.1,2.25
1300.1,2.17
1300.1,2.25
1300.1,2.25
1300.1,2.17
1300.1,2.25
1300.1,2.25
1344.53,2.33
1344.53,2.25
1344.53,2.17
1344.53,2.17
1344.53,2.25
1344.53,2.58
1344.53,2.17
1344.53,2.33
1344.53,2.33
1344.53,2.42
1344.53,2.17
1067.08,2.0
1067.08,1.92
1067.08,2.0
1067.08,2.25
6691.54,9.48
1175.44,2.58
1175.44,2.33
1175.44,2.42
1175.44,2.33
1175.44,2.33
1175.44,2.42
1175.44,2.67
1175.44,2.42
1175.44,2.58
1175.44,2.33
1175.44,2.5
1175.44,2.25
1175.44,2.33
1175.44,2.58
1175.44,2.42
1175.44,2.33
1175.44,1.65
2121.59,2.92
2121.59,2.83
2121.59,2.3
2181.02,3.08
2181.02,2.58
2181.02,3.0
2181.02,3.17
2181.02,3.0
2181.02,3.25
2181.02,3.08
2181.02,3.0
2181.02,3.08
2181.02,3.0
2181.02,3.0
2181.02,3.08
2181.02,3.0
2181.02,3.08
2181.02,3.0
2181.02,3.25
2181.02,3.17
2181.02,3.0
2181.02,3.08
2181.02,3.17
2181.02,3.08
2181.02,3.0
2181.02,3.0
2181.02,3.08
2181.02,3.08
2181.02,2.77
2181.02,2.63
2181.02,2.75
1686.43,2.75
1686.43,2.92
1686.43,2.92
1686.43,2.92
1686.43,2.92
1686.43,2.92
1633.28,3.42
1633.28,3.33
1633.28,3.0
1633.28,3.33
1633.28,3.33
1633.28,3.25
1633.28,3.25
1633.28,3.08
1633.28,2.62
1633.28,3.33
1633.28,3.0
1633.28,2.6
843.63,1.92
843.63,2.0
843.63,1.92
843.63,1.92
843.63,1.92
843.63,1.67
843.63,2.0
843.63,2.0
806.05,2.17
806.05,1.83
806.05,2.17
806.05,2.17
806.05,1.92
806.05,2.0
806.05,2.08
806.05,1.83
806.05,2.08
806.05,2.08
806.05,2.08
806.05,2.08
806.05,1.83
806.05,2.08
806.05,2.0
806.05,1.92
806.05,2.0
806.05,2.08
806.05,2.08
806.05,1.75
806.05,1.92
806.05,2.25
806.05,2.17
806.05,2.08
806.05,2.08
806.05,2.08
806.05,2.08
806.05,2.08
806.05,1.92
806.05,2.08
806.05,2.17
806.05,2.0
806.05,2.25
806.05,2.25
806.05,2.0
806.05,2.0
806.05,2.17
806.05,2.25
806.05,2.17
806.05,2.0
806.05,2.0
806.05,1.92
806.05,2.0
806.05,2.17
806.05,1.52
806.05,1.5
806.05,2.17
806.05,1.73
806.05,1.77
806.05,1.4
806.05,1.32
806.05,1.92
806.05,1.83
806.05,1.92
806.05,1.82
806.05,2.17
806.05,1.4
806.05,2.25
806.05,2.17
806.05,1.28
806.05,2.0
806.05,1.7
806.05,1.3
806.05,2.0
806.05,1.23
5002.25,7.08
3075.66,4.33
4372.02,6.67
4372.02,6.5
2208.06,3.5
2208.06,3.42
2208.06,3.67
2208.06,3.75
2208.06,3.42
2208.06,3.0
2208.06,3.58
2208.06,3.83
2208.06,3.42
2208.06,3.5
2461.49,4.0
2461.49,3.83
3246.09,4.75
3246.09,4.92
3246.09,4.92
3246.09,5.0
3246.09,4.75
3246.09,4.83
3246.09,5.0
3246.09,4.92
3811.19,5.42
3811.19,5.33
3811.19,5.58
3811.19,4.87
3811.19,5.58
3811.19,4.57
2337.68,3.58
3222.38,4.75
3222.38,4.75
3222.38,4.67
3222.38,4.75
3222.38,4.92
3222.38,5.0
3222.38,4.75
3222.38,4.67
3222.38,4.42
3222.38,4.67
3222.38,4.67
3222.38,4.5
3222.38,4.67
3222.38,4.07
3222.38,4.5
3222.38,4.43
3222.38,3.85
3222.38,4.33
3222.38,4.02
3222.38,3.93
3222.38,4.13
3222.38,3.87
3222.38,3.83
3135.18,4.83
3135.18,4.08
3135.18,4.05
3135.18,3.97
3135.18,3.93
3135.18,3.83
6760.03,8.83
6760.03,8.83
7400.71,9.33
1723.39,3.58
1723.39,3.17
1723.39,3.42
1723.39,3.42
1723.39,3.58
1723.39,3.33
7285.42,9.42
578.23,1.83
578.23,2.0
578.23,1.83
318.95,1.83
318.95,1.92
318.95,1.75
801.82,2.0
801.82,2.0
801.82,2.0
801.82,1.92
801.82,2.17
801.82,2.17
801.82,2.0
1528.67,3.5
1528.67,3.75
1528.67,3.25
825.86,2.25
825.86,2.17
825.86,2.08
825.86,2.33
825.86,2.0
825.86,2.5
676.8,1.75
676.8,2.0
676.8,2.0
676.8,2.0
676.8,1.92
676.8,2.08
676.8,2.17
676.8,2.0
676.8,2.0
676.8,2.08
676.8,2.25
676.8,2.08
676.8,2.67
676.8,2.0
676.8,2.0
676.8,1.75
676.8,2.0
10922.43,11.67
10922.43,11.42
10922.43,11.67
10922.43,11.75
10922.43,13.17
10922.43,11.67
10922.43,11.58
10922.43,11.33
10922.43,13.17
10922.43,11.38
10922.43,11.92
10922.43,12.92
10922.43,11.25
10922.43,13.17
10922.43,35.35
10922.43,11.3
10922.43,35.07
10922.43,11.33
10922.43,11.32
10922.43,11.27
10922.43,11.58
10391.19,11.17
10391.19,11.42
10391.19,11.17
10391.19,11.5
10391.19,34.92
10391.19,11.0
10391.19,11.17
10391.19,10.98
10391.19,11.5
1463.68,2.5
1463.68,2.5
1463.68,2.5
1463.68,2.42
1463.68,2.5
1463.68,2.5
1463.68,2.42
1463.68,2.42
1463.68,2.42
1463.68,2.75
1463.68,2.58
1463.68,2.5
1463.68,2.42
1463.68,1.98
1463.68,2.02
1463.68,1.9
1463.68,1.83
1463.68,2.05
1463.68,2.0
1463.68,4.42
1667.75,2.92
1667.75,2.92
1667.75,3.0
1667.75,2.92
9756.82,10.58
9756.82,11.08
9756.82,10.5
9756.82,10.58
9756.82,10.5
2489.4,4.08
2489.4,3.92
2489.4,3.92
2489.4,3.92
2489.4,3.92
2489.4,4.0
2489.4,3.92
2489.4,3.92
2489.4,4.08
2489.4,4.0
2489.4,4.17
2489.4,4.08
2489.4,4.08
2489.4,3.92
2489.4,3.83
2489.4,3.92
2489.4,3.92
2489.4,4.08
2489.4,3.03
2489.4,3.27
2489.4,3.28
2489.4,3.22
2489.4,3.92
2489.4,3.28
2489.4,3.32
1848.91,2.67
1848.91,2.58
1848.91,2.58
1848.91,2.58
1848.91,2.67
1848.91,2.5
1848.91,2.5
1848.91,2.58
1848.91,2.67
1848.91,2.33
1848.91,2.0
1848.91,2.25
1848.91,2.13
10354.22,12.33
1702.91,2.42
1702.91,2.5
1702.91,2.67
1702.91,2.25
1702.91,2.5
1702.91,2.42
1702.91,2.42
1702.91,2.67
1702.91,2.58
1702.91,2.5
1702.91,2.5
1702.91,2.58
1702.91,2.5
1702.91,2.5
1702.91,2.42
1702.91,2.42
1702.91,2.5
1702.91,2.5
1702.91,1.82
1702.91,2.5
1702.91,1.9
1702.91,1.97
1702.91,1.95
1702.91,2.1
1702.91,1.83
1702.91,2.07
1702.91,2.18
655.22,1.5
655.22,1.33
655.22,1.5
655.22,1.33
655.22,1.5
655.22,1.42
655.22,1.5
655.22,1.33
655.22,1.58
655.22,1.67
655.22,1.58
655.22,1.33
655.22,1.33
1750.55,3.75
1750.55,3.75
1750.55,3.92
184.16,1.75
184.16,1.67
3818.25,5.5
3818.25,5.5
7503.43,8.42
7503.43,8.92
7503.43,8.5
7503.43,8.75
7503.43,8.75
7503.43,7.88
1102.14,2.08
1102.14,2.17
1102.14,2.08
1102.14,1.55
1102.14,1.72
1102.14,1.57
1102.14,1.52
9458.46,14.33
8396.83,12.67
8396.83,13.0
8396.83,12.25
10299.6,12.0
9366.62,14.25
7829.36,12.83
8613.12,14.67
9318.78,14.08
10771.98,15.58
10771.98,15.22
9594.61,14.42
11253.73,12.25
11253.73,12.42
8836.32,10.5
11979.61,13.58
12544.62,14.75
12544.62,14.75
12756.43,13.5
2181.02,4.08
2181.02,4.33
2181.02,3.5
2181.02,4.08
2181.02,4.17
2181.02,4.25
2181.02,4.25
2181.02,4.5
2181.02,4.08
2181.02,4.17
2181.02,4.08
2181.02,4.08
2181.02,4.42
2181.02,4.08
2181.02,4.17
2181.02,4.17
2181.02,4.08
2181.02,4.08
2181.02,4.08
2181.02,4.42
2181.02,4.25
2181.02,4.0
2181.02,4.25
2181.02,4.08
2181.02,4.17
2181.02,4.33
2181.02,4.0
2181.02,3.48
2181.02,3.4
2181.02,3.35
2181.02,3.73
2181.02,3.35
2181.02,3.35
2181.02,3.27
939.77,2.33
939.77,2.5
939.77,2.33
939.77,2.5
939.77,2.42
939.77,2.33
939.77,2.33
939.77,2.42
939.77,2.33
939.77,2.33
939.77,2.33
939.77,2.33
939.77,2.33
939.77,2.5
939.77,3.58
939.77,2.33
7979.18,12.17
1038.14,2.33
1038.14,2.42
1038.14,2.67
1038.14,2.33
1038.14,2.42
1038.14,2.5
1038.14,2.75
8088.43,12.33
1294.3,2.92
3050.79,5.33
3050.79,5.33
3050.79,5.0
3050.79,5.08
3050.79,5.33
3050.79,5.67
3050.79,5.83
3050.79,4.92
3050.79,5.08
3050.79,5.42
3050.79,4.55
3050.79,4.68
3050.79,4.82
6786.19,10.33
7553.97,10.5
7553.97,11.17
6894.14,9.67
2962.15,5.0
2962.15,5.5
2962.15,5.25
2962.15,5.42
2962.15,5.0
2962.15,5.33
2962.15,5.5
2962.15,5.25
2962.15,5.25
2962.15,5.33
2962.15,5.83
2962.15,5.5
2962.15,5.42
2962.15,5.5
2962.15,5.58
2962.15,5.67
2962.15,5.33
2962.15,5.5
2962.15,5.67
2962.15,5.42
2962.15,5.5
2962.15,5.0
2962.15,4.98
2962.15,4.52
2962.15,4.85
2962.15,5.0
2962.15,4.48
2962.15,4.62
2962.15,4.8
2962.15,4.4
2962.15,4.97
2962.15,4.32
2962.15,4.23
2962.15,4.18
2962.15,4.42
2962.15,5.58
2962.15,4.67
2962.15,4.08
2962.15,3.97
2962.15,4.27
2962.15,4.02
2962.15,5.08
2962.15,4.38
2962.15,4.15
2962.15,4.67
5213.41,8.67
2999.43,5.58
6700.94,9.92
5357.58,7.25
5357.58,7.25
5357.58,7.5
5357.58,7.58
5357.58,7.67
5357.58,7.67
5357.58,7.58
5357.58,7.5
5357.58,7.67
5357.58,7.25
5408.92,8.17
5408.92,7.83
5408.92,7.83
5408.92,7.5
5408.92,7.92
5408.92,7.83
5408.92,8.08
5881.72,7.42
4304.77,6.5
7147.7,8.83
7147.7,9.08
5838.93,8.17
5838.93,8.08
5838.93,7.92
2944.43,5.67
2944.43,5.58
2135.21,4.42
2135.21,4.5
2135.21,4.42
2135.21,4.5
2135.21,4.42
7947.24,10.0
8178.84,10.42
8178.84,10.0
1955.63,4.17
1955.63,3.83
1955.63,3.5
1955.63,3.83
1795.52,3.67
1795.52,3.42
1795.52,3.83
1795.52,3.67
1795.52,3.75
1795.52,3.67
1795.52,3.83
1795.52,3.42
1795.52,3.75
1795.52,3.67
1795.52,3.67
1795.52,3.5
1795.52,3.42
1795.52,3.83
1795.52,3.42
1795.52,3.83
1795.52,2.75
1795.52,3.5
1795.52,3.75
1795.52,3.58
1795.52,3.25
1795.52,12.25
1795.52,2.75
1795.52,3.67
1795.52,3.25
1795.52,3.42
1795.52,3.67
2468.25,4.5
2468.25,4.5
2468.25,4.92
10760.78,12.58
8227.55,9.08
8227.55,9.08
8227.55,9.25
8227.55,9.5
3210.2,6.08
2949.25,5.67
2949.25,6.25
3719.84,6.42
3719.84,6.33
3719.84,5.83
3719.84,6.5
3719.84,6.42
3719.84,6.67
3719.84,6.33
10669.35,11.92
10669.35,11.58
8753.82,9.58
8753.82,9.67
8753.82,10.0
8753.82,9.58
8753.82,9.83
8753.82,9.67
8753.82,10.92
8753.82,9.58
8753.82,9.35
8753.82,10.83
3865.66,5.83
4383.31,6.92
4383.31,6.5
4383.31,6.42
4383.31,7.0
10073.98,11.75
10073.98,11.67
10073.98,12.83
10073.98,12.83
10810.08,12.58
7655.95,9.17
7655.95,8.67
10322.37,11.75
4649.0,7.42
4649.0,7.42
4649.0,7.17
4649.0,7.33
4649.0,7.0
4649.0,7.25
4649.0,7.0
4649.0,7.5
4649.0,7.25
340.18,1.25
340.18,1.25
340.18,1.25
340.18,1.17
1256.85,1.4
1256.85,2.58
1256.85,2.75
1256.85,2.5
1256.85,3.0
1256.85,2.83
1256.85,3.0
1256.85,2.58
1256.85,2.67
1256.85,2.92
1256.85,2.92
1256.85,2.75
1256.85,3.08
1256.85,2.75
1256.85,3.17
1256.85,2.67
1256.85,2.75
1256.85,2.67
1256.85,2.58
1256.85,2.58
1256.85,2.83
1256.85,3.0
1256.85,2.67
1256.85,2.92
1256.85,2.67
1256.85,2.67
1256.85,2.83
1256.85,2.67
1256.85,2.83
1256.85,2.75
1256.85,2.58
1256.85,2.67
1256.85,2.58
1256.85,1.97
1256.85,2.17
1256.85,2.23
1256.85,2.05
1256.85,2.12
1256.85,2.03
1256.85,2.67
1256.85,2.15
1256.85,2.22
1256.85,2.32
1256.85,2.58
1256.85,2.1
1256.85,2.5
1256.85,2.52
1256.85,2.32
1256.85,2.2
1256.85,2.32
1256.85,2.67
1256.85,2.12
1256.85,2.3
1256.85,2.43
1256.85,2.07
1256.85,1.95
1256.85,1.93
3279.7,5.33
3279.7,5.5
3279.7,5.5
3279.7,5.58
5610.6,7.5
3407.28,6.58
8297.67,12.5
8297.67,12.5
9292.77,10.58
8979.1,13.58
8979.1,11.08
9444.64,10.67
2253.21,3.92
2253.21,4.25
2253.21,4.42
3385.65,6.33
3385.65,6.17
1611.7,3.5
1611.7,3.58
1611.7,3.5
1611.7,3.58
1611.7,3.5
1611.7,3.58
1611.7,3.33
490.82,1.67
490.82,1.75
490.82,1.67
490.82,1.75
490.82,1.22
490.82,1.3
490.82,0.92
490.82,0.85
490.82,1.2
490.82,4.25
490.82,1.75
490.82,1.2
490.82,1.2
490.82,1.32
490.82,1.2
490.82,1.07
490.82,1.12
490.82,0.88
490.82,1.1
490.82,1.27
490.82,1.45
3019.51,5.25
1300.1,2.75
1300.1,2.75
1300.1,2.67
1300.1,2.67
1300.1,2.67
1300.1,2.5
1300.1,2.58
1300.1,2.58
1300.1,2.75
1300.1,2.67
939.77,1.75
939.77,1.92
939.77,1.75
939.77,1.92
939.77,1.83
939.77,1.83
939.77,1.92
939.77,1.83
939.77,1.92
939.77,1.92
939.77,1.92
939.77,1.92
939.77,1.83
939.77,1.92
939.77,1.83
225.11,1.0
225.11,1.08
225.11,0.92
225.11,1.08
225.11,0.83
225.11,1.17
225.11,1.08
225.11,0.92
225.11,1.0
225.11,1.08
881.34,1.67
881.34,1.5
881.34,1.58
881.34,1.58
881.34,1.58
881.34,1.67
881.34,1.58
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.58
881.34,1.58
881.34,1.58
881.34,1.58
881.34,1.67
881.34,1.58
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.75
881.34,1.67
881.34,1.83
881.34,1.83
881.34,1.67
881.34,1.75
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.58
881.34,1.58
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.58
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.58
881.34,1.67
881.34,1.67
881.34,1.67
881.34,1.58
881.34,1.58
881.34,1.58
881.34,1.42
881.34,1.67
881.34,1.58
881.34,1.67
881.34,1.58
881.34,1.58
881.34,1.5
881.34,1.58
881.34,1.58
881.34,1.5
881.34,1.67
881.34,1.1
881.34,1.2
2324.45,4.17
2324.45,4.17
2783.43,4.58
2783.43,5.5
2783.43,4.58
2047.16,4.0
2047.16,4.08
2047.16,4.0
2047.16,4.33
2047.16,4.0
2047.16,4.17
3504.26,5.25
3504.26,5.5
4520.71,6.58
855.92,1.83
855.92,2.33
855.92,2.0
855.92,2.33
855.92,2.0
855.92,2.0
855.92,2.17
855.92,2.17
855.92,2.25
3724.88,6.0
3724.88,6.08
7558.66,8.83
600.98,1.25
600.98,1.25
600.98,1.25
600.98,1.25
600.98,1.25
600.98,1.25
600.98,1.42
600.98,1.42
600.98,1.25
600.98,1.25
600.98,1.17
600.98,1.42
600.98,1.33
600.98,1.33
600.98,1.9
10345.87,12.25
9360.83,14.75
9360.83,14.42
9360.83,14.83
9360.83,13.53
9358.62,14.92
9358.62,14.42
7824.07,13.08
7824.07,13.25
9591.49,14.92
9591.49,14.67
9591.49,14.42
9591.49,15.0
9591.49,14.42
8707.97,13.67
8167.72,13.83
2121.59,4.17
2121.59,3.92
2121.59,3.32
881.34,1.92
881.34,1.92
881.34,1.92
881.34,2.08
881.34,2.08
881.34,2.08
881.34,2.08
881.34,2.0
881.34,2.0
881.34,2.08
881.34,2.08
881.34,2.17
881.34,2.0
881.34,2.08
881.34,2.17
881.34,2.08
881.34,2.17
881.34,2.0
881.34,2.08
881.34,2.08
881.34,2.08
881.34,2.0
881.34,1.92
881.34,1.92
881.34,2.0
881.34,2.08
881.34,1.92
881.34,2.08
881.34,1.92
881.34,1.92
881.34,2.0
881.34,2.08
881.34,1.92
881.34,2.08
881.34,2.0
881.34,2.08
881.34,2.0
881.34,2.08
881.34,2.08
881.34,1.92
881.34,2.17
881.34,2.0
881.34,2.17
881.34,2.0
881.34,2.0
881.34,2.08
881.34,2.08
881.34,2.0
881.34,2.0
881.34,2.08
881.34,2.08
881.34,2.08
881.34,2.0
881.34,2.0
881.34,2.0
881.34,1.92
881.34,2.0
881.34,2.08
881.34,1.92
881.34,1.92
881.34,1.92
881.34,2.08
881.34,2.08
881.34,2.0
881.34,2.0
881.34,2.0
881.34,2.83
881.34,1.57
881.34,1.33
881.34,1.3
9892.91,15.08
9892.91,15.08
7934.62,11.83
9739.84,15.17
9142.82,15.08
864.96,1.75
864.96,1.75
864.96,1.83
864.96,1.83
864.96,1.92
864.96,1.75
864.96,1.83
864.96,1.92
864.96,1.75
864.96,1.75
864.96,1.92
864.96,1.83
864.96,1.92
864.96,1.83
864.96,1.92
864.96,1.92
864.96,1.92
864.96,1.75
864.96,2.0
864.96,1.92
864.96,1.83
864.96,1.83
864.96,1.75
864.96,1.67
864.96,1.75
864.96,1.32
864.96,1.27
864.96,1.75
864.96,1.43
2995.86,5.5
2995.86,5.0
2995.86,4.92
2995.86,5.08
2995.86,4.42
3660.65,6.0
4324.22,6.58
4324.22,6.83
4324.22,6.25
5350.31,7.67
5350.31,7.92
5783.97,7.92
5783.97,8.0
5783.97,7.92
8812.39,10.0
8812.39,9.92
8812.39,10.0
8812.39,10.08
8812.39,9.75
8812.39,9.92
8812.39,34.0
8285.87,9.42
8285.87,9.17
8285.87,9.75
1776.71,3.83
1776.71,3.25
1776.71,3.42
1776.71,3.58
2092.2,4.33
2092.2,4.33
2092.2,4.17
2092.2,4.25
2092.2,4.33
2092.2,4.33
2092.2,4.33
2092.2,4.17
2092.2,4.17
2092.2,4.33
10854.96,12.92
10854.96,12.83
10725.08,11.92
7711.68,9.08
7711.68,9.25
7711.68,12.42
10377.76,11.67
10377.76,11.67
11053.67,12.42
1180.41,2.5
1180.41,2.5
1180.41,2.58
1180.41,2.58
1180.41,2.67
1180.41,2.58
1180.41,2.58
1180.41,2.58
1180.41,2.67
1180.41,2.58
1180.41,2.58
1180.41,2.58
1180.41,2.05
9706.83,14.92
9706.83,14.67
9706.83,14.5
9706.83,14.5
9706.83,14.92
9706.83,14.92
451.55,1.17
451.55,1.17
451.55,1.17
451.55,1.17
451.55,1.17
451.55,1.17
2902.52,5.33
2902.52,5.25
2902.52,5.33
2902.52,5.17
2902.52,5.08
2902.52,5.33
2902.52,5.33
2902.52,4.68
2902.52,4.48
2902.52,4.98
2902.52,4.98
2902.52,4.33
2902.52,5.37
563.32,1.5
563.32,1.58
563.32,1.42
563.32,1.5
563.32,1.5
563.32,1.5
563.32,1.5
563.32,1.75
563.32,1.5
563.32,1.5
563.32,1.17
563.32,1.5
563.32,1.58
563.32,1.42
563.32,1.5
563.32,1.58
563.32,1.33
563.32,1.5
563.32,1.75
563.32,1.5
563.32,1.5
563.32,1.58
5299.77,7.42
5299.77,7.67
5299.77,7.5
5299.77,7.75
5299.77,7.5
5299.77,7.5
5299.77,7.5
5299.77,6.62
5299.77,6.23
10875.17,12.92
10875.17,12.75
10875.17,12.83
10875.17,12.92
10875.17,12.75
5859.76,9.83
5859.76,10.25
5859.76,10.33
10891.51,12.83
10891.51,12.5
4589.39,7.0
4589.39,7.25
4589.39,7.08
4589.39,7.08
4589.39,7.08
4589.39,6.92
4589.39,7.08
1554.08,2.75
1554.08,2.75
1554.08,2.67
1554.08,3.0
1554.08,3.0
1554.08,3.0
1554.08,2.92
1554.08,3.0
1554.08,2.83
1554.08,2.83
1554.08,2.83
1554.08,3.0
1554.08,2.83
1554.08,2.75
1554.08,2.83
1554.08,2.83
1554.08,2.92
1554.08,2.92
1554.08,3.0
1554.08,2.83
1554.08,2.83
1554.08,2.83
1554.08,2.92
1554.08,2.92
1554.08,2.83
1554.08,2.83
1554.08,2.92
1554.08,2.83
1554.08,2.92
1554.08,3.17
1554.08,2.92
1554.08,2.92
1554.08,2.83
1554.08,2.75
1554.08,2.92
1554.08,2.92
1554.08,3.0
1554.08,2.83
1554.08,2.75
1554.08,2.27
1554.08,2.57
281.08,1.08
281.08,1.0
281.08,1.0
8254.46,12.42
8956.9,13.58
8956.9,13.67
431.7,1.33
431.7,1.33
431.7,1.33
431.7,1.42
431.7,1.5
431.7,1.5
431.7,1.42
431.7,1.42
431.7,1.42
431.7,1.42
431.7,1.42
431.7,1.42
431.7,1.5
431.7,1.5
431.7,1.42
431.7,1.33
431.7,1.1
431.7,0.92
431.7,0.88
431.7,1.25
431.7,0.98
2100.8,4.33
2100.8,4.25
10123.92,11.83
10123.92,11.67
10123.92,11.92
1209.08,2.83
1209.08,2.75
1209.08,2.67
2884.87,5.25
2884.87,5.75
2884.87,5.5
2884.87,5.42
2884.87,4.25
1751.81,3.5
1294.3,2.25
1144.05,3.0
291.18,1.0
291.18,1.0
291.18,1.0
291.18,1.08
291.18,1.08
291.18,1.0
291.18,1.0
291.18,1.0
291.18,1.08
291.18,1.0
291.18,1.0
291.18,1.0
291.18,1.08
291.18,1.08
291.18,1.0
291.18,1.08
291.18,1.0
291.18,1.0
291.18,1.0
291.18,1.0
291.18,1.08
291.18,1.0
291.18,1.0
291.18,1.0
291.18,1.0
291.18,1.0
291.18,1.17
291.18,1.0
291.18,1.0
291.18,1.08
291.18,1.0
291.18,1.0
291.18,1.0
1067.08,2.42
1067.08,2.58
1067.08,2.58
1067.08,2.17
7818.15,9.75
7818.15,9.92
7818.15,9.58
7818.15,9.67
7818.15,9.92
7818.15,9.83
4275.86,6.75
4275.86,6.33
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.33
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.33
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.17
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.33
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.33
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.33
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.33
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.33
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.33
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,0.72
450.81,1.33
450.81,0.82
450.81,1.25
450.81,1.25
450.81,0.82
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,1.25
450.81,0.72
450.81,1.25
450.81,1.25
450.81,0.77
450.81,1.33
450.81,1.25
450.81,1.17
450.81,1.25
450.81,1.25
450.81,0.98
450.81,1.33
450.81,1.25
450.81,1.25
513.09,1.58
513.09,1.5
513.09,1.67
513.09,1.75
513.09,1.42
513.09,1.58
513.09,1.67
513.09,1.67
1737.21,3.58
1737.21,3.42
1737.21,3.75
1737.21,3.08
1737.21,3.67
1737.21,3.67
1737.21,3.42
1737.21,3.5
1737.21,3.83
1737.21,3.5
1119.87,2.83
3408.34,5.5
1731.92,3.33
2889.62,5.33
440.1,0.77
813.14,1.67
678.42,1.83
1038.14,2.17
1038.14,2.08
1038.14,2.08
1038.14,2.17
1038.14,2.17
1038.14,2.08
1038.14,2.08
291.18,1.0
291.18,1.0
